,make,model,variant,body_type,mileage,fuel_type,transmission,year,city,price
7836,Mercedes-Benz,S-Class,S 350d Connoisseurs Edition,sedan,2900,diesel,automatic,2019,Delhi,12400000
7837,Mercedes-Benz,C-Class,220 CDI AT,sedan,38000,diesel,automatic,2013,Delhi,1325000
7838,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,sedan,60000,diesel,automatic,2017,Delhi,2990000
7839,Mercedes-Benz,C-Class,C 250 CDI Avantgarde,sedan,98000,diesel,automatic,2011,Delhi,990000
7840,Mercedes-Benz,M-Class,ML 250 CDI,suv,70000,diesel,automatic,2015,Delhi,2890000
7841,Mercedes-Benz,M-Class,ML 250 CDI,suv,70000,diesel,automatic,2013,Delhi,2090000
7842,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,45000,diesel,automatic,2017,Delhi,3000000
7843,Mercedes-Benz,GLS,350d 4MATIC,suv,40000,diesel,automatic,2018,Delhi,7225000
7844,Mercedes-Benz,E-Class,E250 Edition E,sedan,38000,diesel,automatic,2015,Delhi,2125000
7845,Mercedes-Benz,CLA,200 CDI Sport,sedan,35000,diesel,automatic,2015,Delhi,2000000
7846,Mercedes-Benz,Class,B180 CDI,hatchback,65003,diesel,automatic,2014,Delhi,1125000
7847,Mercedes-Benz,GLS,350d 4MATIC,suv,42000,diesel,automatic,2017,Delhi,6700000
7848,Mercedes-Benz,M-Class,ML 350 CDI,suv,64000,diesel,automatic,2014,Delhi,2450000
7849,Mercedes-Benz,CLA,200 CDI Sport,sedan,55000,diesel,automatic,2014,Delhi,1050000
7850,Mercedes-Benz,C-Class,220 CDI AT,sedan,53000,diesel,automatic,2015,Delhi,2090000
7851,Mercedes-Benz,S-Class,S 350 CDI,sedan,72000,diesel,automatic,2012,Delhi,1249000
7852,Mercedes-Benz,C-Class,220 CDI AT,sedan,80000,diesel,automatic,2013,Delhi,1050000
7853,Mercedes-Benz,E-Class,Expression E 220 d BSIV,sedan,49000,diesel,automatic,2019,Delhi,4590000
7854,Mercedes-Benz,GLE,250d,suv,71000,diesel,automatic,2016,Delhi,3700000
7855,Mercedes-Benz,C-Class,Progressive C 220d,sedan,30000,diesel,automatic,2019,Delhi,3800000
7856,Mercedes-Benz,C-Class,220 CDI AT,sedan,39000,diesel,automatic,2018,Delhi,3305000
7857,Mercedes-Benz,GLE,250d,suv,84000,diesel,automatic,2016,Delhi,3600000
7858,Mercedes-Benz,E-Class,E250 CDI Avantgrade,sedan,43000,diesel,automatic,2015,Delhi,2000000
7859,Mercedes-Benz,CLA,200 CDI Sport,sedan,68000,diesel,automatic,2017,Delhi,2290000
7860,Mercedes-Benz,GLA,220d,suv,61000,diesel,automatic,2022,Delhi,1700000
7861,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,120000,diesel,automatic,2012,Delhi,690000
7862,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,74000,diesel,automatic,2016,Delhi,2200000
7863,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,sedan,26000,diesel,automatic,2018,Delhi,3451000
7864,Mercedes-Benz,GLC,220d Celebration Edition,suv,45000,diesel,automatic,2016,Delhi,3490000
7865,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,90000,diesel,automatic,2013,Delhi,850000
7866,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,suv,80000,diesel,automatic,2016,Delhi,4200000
7867,Mercedes-Benz,M-Class,ML 250 CDI,suv,80000,diesel,automatic,2013,Delhi,1790000
7868,Mercedes-Benz,CLA,200 CDI Sport,sedan,20000,diesel,automatic,2018,Delhi,2800000
7869,Mercedes-Benz,E-Class,Expression E 220d,sedan,9000,diesel,automatic,2021,Delhi,7400000
7870,Mercedes-Benz,E-Class,Exclusive E 220d,sedan,73000,diesel,automatic,2019,Delhi,4350000
7871,Mercedes-Benz,CLA,200 CDI Sport,sedan,30000,diesel,automatic,2015,Delhi,1890000
7872,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,sedan,90000,diesel,automatic,2014,Delhi,1250000
7873,Mercedes-Benz,M-Class,ML 250 CDI,suv,78000,diesel,automatic,2014,Delhi,2200000
7874,Mercedes-Benz,GLC,Progressive 220d,suv,20002,diesel,automatic,2019,Delhi,4975000
7875,Mercedes-Benz,E-Class,Exclusive E 220 d BSIV,sedan,17002,diesel,automatic,2019,Delhi,5875000
7876,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,suv,51003,diesel,automatic,2015,Delhi,3900000
7877,Mercedes-Benz,CLA,200 D Sport Edition,sedan,18002,diesel,automatic,2015,Delhi,2150000
7878,Mercedes-Benz,E-Class,E250 CDI Avantgrade,sedan,52002,diesel,automatic,2014,Delhi,1850000
7879,Mercedes-Benz,GLE,300d,suv,1701,diesel,automatic,2022,Delhi,9745000
7880,Mercedes-Benz,GLE,250d,suv,30001,diesel,automatic,2019,Delhi,5975000
7881,Mercedes-Benz,E-Class,Expression E 220 d BSIV,sedan,18000,diesel,automatic,2018,Delhi,4800000
7882,Mercedes-Benz,E-Class,220 CDI,sedan,50000,diesel,automatic,2012,Delhi,900000
7883,Mercedes-Benz,CLA,200 CDI Sport,sedan,30000,diesel,automatic,2015,Delhi,1899000
7884,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,54001,diesel,automatic,2014,Delhi,1950000
7885,Mercedes-Benz,E-Class,E350 CDI Avantgrade,sedan,37000,diesel,automatic,2017,Delhi,4900000
7886,Mercedes-Benz,CLA,200 CDI Sport,sedan,52000,diesel,automatic,2016,Delhi,1690000
7887,Mercedes-Benz,GLC,220d Celebration Edition,suv,75000,diesel,automatic,2016,Delhi,3490000
7888,Mercedes-Benz,GLC,220d 4MATIC Sport,suv,45000,diesel,automatic,2016,Delhi,3450000
7889,Mercedes-Benz,M-Class,ML 250 CDI,suv,80000,diesel,automatic,2013,Delhi,1790000
7890,Mercedes-Benz,CLA,200 CDI Sport,sedan,69000,diesel,automatic,2015,Delhi,1975000
7891,Mercedes-Benz,C-Class,Progressive C 220d,sedan,36001,diesel,automatic,2015,Delhi,2400000
7892,Mercedes-Benz,C-Class,Progressive C 220d,sedan,26001,diesel,automatic,2019,Delhi,4200000
7893,Mercedes-Benz,E-Class,E250 CDI Avantgrade,sedan,54000,diesel,automatic,2015,Delhi,2099000
7894,Mercedes-Benz,Class,200 CDI SPORT,suv,52000,diesel,automatic,2015,Delhi,1690000
7895,Mercedes-Benz,E-Class,E250 CDI Avantgarde,sedan,85009,diesel,automatic,2014,Delhi,1625000
7896,Mercedes-Benz,GLC,220d 4MATIC,suv,18000,diesel,automatic,2021,Delhi,6500000
7897,Mercedes-Benz,GLS,350d 4MATIC,suv,39000,diesel,automatic,2016,Delhi,6100000
7898,Mercedes-Benz,Class,200 CDI SPORT,suv,65235,diesel,automatic,2015,Delhi,1625000
7899,Mercedes-Benz,M-Class,ML 250 CDI,suv,50000,diesel,automatic,2014,Delhi,2400000
7900,Mercedes-Benz,GLE,250d,suv,47000,diesel,automatic,2017,Delhi,4650000
7901,Mercedes-Benz,GLC,220,suv,47000,diesel,automatic,2017,Delhi,4000000
7902,Mercedes-Benz,V-Class,Exclusive,muv,46500,diesel,automatic,2019,Delhi,6400000
7903,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,sedan,99000,diesel,automatic,2013,Noida,975000
7904,Mercedes-Benz,S-Class,S 350 CDI,sedan,50000,diesel,automatic,2012,Noida,1512797
7905,Mercedes-Benz,Class,200 d Sport,suv,55000,diesel,automatic,2018,Noida,2475000
7906,Mercedes-Benz,C-Class,200 CDI Classic,sedan,31000,diesel,manual,2018,Delhi,2450000
7907,Mercedes-Benz,EQC,400 4MATIC,suv,16000,electric,automatic,2021,Delhi,8700000
7908,Mercedes-Benz,Class,B180 Sports,hatchback,34322,petrol,automatic,2014,Bangalore,1565000
7909,Mercedes-Benz,Class,A180 Sport Edition,hatchback,27000,petrol,automatic,2013,Bangalore,1550000
7910,Mercedes-Benz,S-Class,S 500,sedan,94000,petrol,automatic,2011,Bangalore,1975000
7911,Mercedes-Benz,E-Class,E200 Edition E,sedan,112000,petrol,automatic,2017,Bangalore,4100000
7912,Mercedes-Benz,GLA,45 AMG,suv,21000,petrol,automatic,2017,Bangalore,4175000
7913,Mercedes-Benz,C-Class,230 Avantgarde,sedan,88028,petrol,automatic,2010,Bangalore,1075000
7914,Mercedes-Benz,Class,A180 Sport Edition,hatchback,48000,petrol,automatic,2013,Bangalore,1375000
7915,Mercedes-Benz,C-Class,200 K Elegance AT,sedan,75000,petrol,automatic,2012,Bangalore,1375000
7916,Mercedes-Benz,Class,200 Sport,suv,12439,petrol,automatic,2017,Faridabad,2850000
7917,Mercedes-Benz,E-Class,Expression E 200,sedan,7500,petrol,automatic,2021,Gurgaon,7305000
7918,Mercedes-Benz,E-Class,Expression E 200,sedan,7500,petrol,automatic,2021,Gurgaon,7305000
7919,Mercedes-Benz,E-Class,Expression E 200,sedan,7500,petrol,automatic,2021,Gurgaon,7305000
7920,Mercedes-Benz,E-Class,Expression E 200,sedan,7500,petrol,automatic,2021,Gurgaon,7305000
7921,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,26000,petrol,automatic,2015,Mumbai,2175000
7922,Mercedes-Benz,GLA,4MATIC,suv,27000,petrol,automatic,2017,Mumbai,1900000
7923,Mercedes-Benz,E-Class,E350 Cabriolet,convertibles,19010,petrol,automatic,2010,Mumbai,2750000
7924,Mercedes-Benz,E-Class,E200 CGI Blue Efficiency,sedan,47000,petrol,automatic,2012,Mumbai,1175000
7925,Mercedes-Benz,E-Class,280 Elegance,sedan,69000,petrol,automatic,2008,Mumbai,725000
7926,Mercedes-Benz,GLC,300 4MATIC Sport,suv,27000,petrol,automatic,2018,Mumbai,4500000
7927,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,50000,petrol,automatic,2014,Mumbai,1185000
7928,Mercedes-Benz,GLC,300 4MATIC Sport,suv,27000,petrol,automatic,2018,Mumbai,4500000
7929,Mercedes-Benz,C-Class,C 200 CGI,sedan,32000,petrol,automatic,2011,Mumbai,749000
7930,Mercedes-Benz,Class,A180 Sport,hatchback,20003,petrol,automatic,2013,Mumbai,1221000
7931,Mercedes-Benz,E-Class,E 250 Elegance,sedan,83919,petrol,automatic,2010,Mumbai,899000
7932,Mercedes-Benz,S-Class,S 500,sedan,37400,petrol,automatic,2014,Mumbai,5300000
7933,Mercedes-Benz,E-Class,E 200 CGI,sedan,57000,petrol,automatic,2017,Mumbai,3990000
7934,Mercedes-Benz,S-Class,S 300 L,sedan,57000,petrol,automatic,2013,Mumbai,1599000
7935,Mercedes-Benz,CLA,200 CGI Sport,sedan,45000,petrol,automatic,2016,Mumbai,2275000
7936,Mercedes-Benz,S-Class,S 300 L,sedan,57000,petrol,automatic,2013,Mumbai,1599000
7937,Mercedes-Benz,Class,200,suv,46000,petrol,automatic,2014,Mumbai,1975000
7938,Mercedes-Benz,S-Class,S 500 L,sedan,37300,petrol,automatic,2014,Mumbai,5300000
7939,Mercedes-Benz,Class,200 Sport,suv,32000,petrol,automatic,2017,Mumbai,2475000
7940,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,41000,petrol,automatic,2015,Mumbai,2399000
7941,Mercedes-Benz,C-Class,C 200 CGI,sedan,34000,petrol,automatic,2016,Mumbai,2690000
7942,Mercedes-Benz,S-Class,S 500 L,sedan,37500,petrol,automatic,2014,Mumbai,5500000
7943,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,36500,petrol,automatic,2014,Mumbai,2195000
7944,Mercedes-Benz,S-Class,Maybach S500,sedan,37000,petrol,automatic,2017,Mumbai,11900000
7945,Mercedes-Benz,GLC,300 4MATIC Sport,suv,72000,petrol,automatic,2016,Mumbai,3250000
7946,Mercedes-Benz,S-Class,S 500 L,sedan,72000,petrol,automatic,2011,Mumbai,1875000
7947,Mercedes-Benz,GLE,43 AMG Coupe,suv,35000,petrol,automatic,2019,Mumbai,8200000
7948,Mercedes-Benz,E-Class,E 250 Elegance,sedan,63000,petrol,automatic,2011,Mumbai,1150000
7949,Mercedes-Benz,S-Class,S 350 L,sedan,40000,petrol,automatic,2007,Mumbai,1100000
7950,Mercedes-Benz,C-Class,C 200 CGI Avantgarde,sedan,68000,petrol,automatic,2010,Mumbai,750000
7951,Mercedes-Benz,Class,B180 Sports,hatchback,34000,petrol,automatic,2013,Mumbai,1350000
7952,Mercedes-Benz,C-Class,C 200 CGI Avantgarde,sedan,36200,petrol,automatic,2013,Mumbai,1325000
7953,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,27800,petrol,automatic,2014,Mumbai,1550000
7954,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,33000,petrol,automatic,2015,Mumbai,2150000
7955,Mercedes-Benz,E-Class,Exclusive E 200,sedan,59800,petrol,automatic,2016,Delhi,2850000
7956,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,30000,petrol,automatic,2015,Delhi,2250000
7957,Mercedes-Benz,CLA,200 CGI Sport,sedan,12500,petrol,automatic,2016,Delhi,2525000
7958,Mercedes-Benz,GLC,200,suv,4000,petrol,automatic,2021,Delhi,6700000
7959,Mercedes-Benz,Class,200 Sport,suv,18000,petrol,automatic,2019,Delhi,3250000
7962,Mercedes-Benz,E-Class,E 200 CGI,sedan,83000,petrol,automatic,2015,Delhi,2099000
7963,Mercedes-Benz,S-Class,S 350 L,sedan,77000,petrol,automatic,2008,Delhi,745000
7964,Mercedes-Benz,C-Class,C 200 BE Classic,sedan,62000,petrol,automatic,2013,Delhi,1295000
7965,Mercedes-Benz,SLC,43 AMG,convertibles,2000,petrol,automatic,2019,Delhi,8000000
7966,Mercedes-Benz,C-Class,C 200 Avantgarde Edition C,sedan,45000,petrol,automatic,2017,Delhi,3190000
7967,Mercedes-Benz,S-Class,S 500,sedan,45000,petrol,automatic,2014,Delhi,5790000
7968,Mercedes-Benz,Class,B180 Sport,hatchback,66000,petrol,automatic,2013,Delhi,1325000
7969,Mercedes-Benz,SLK-Class,SLK 350,convertibles,56000,petrol,automatic,2012,Delhi,3200000
7970,Mercedes-Benz,C-Class,Progressive C 200,sedan,35000,petrol,automatic,2019,Delhi,3850000
7971,Mercedes-Benz,C-Class,Progressive C 200,sedan,8000,petrol,automatic,2022,Delhi,4750000
7972,Mercedes-Benz,E-Class,Expression E 200,sedan,7500,petrol,automatic,2021,Delhi,7300000
7973,Mercedes-Benz,CLA,200 CGI Sport,sedan,12000,petrol,automatic,2016,Delhi,2500000
7974,Mercedes-Benz,E-Class,Expression E 220,sedan,59500,petrol,automatic,2016,Delhi,2850000
7975,Mercedes-Benz,GLE,400 4MATIC,suv,40000,petrol,automatic,2017,Delhi,5200000
7976,Mercedes-Benz,C-Class,C 200 CGI Elegance,sedan,86000,petrol,automatic,2011,Delhi,849999
7977,Mercedes-Benz,Class,A180 Sport,hatchback,24000,petrol,automatic,2015,Delhi,1575000
7978,Mercedes-Benz,SLK-Class,SLK 350,convertibles,68000,petrol,automatic,2011,Delhi,2400000
7979,Mercedes-Benz,E-Class,Expression E 220,sedan,37000,petrol,automatic,2018,Delhi,5000000
7980,Mercedes-Benz,E-Class,Exclusive E 200 BSIV,sedan,30000,petrol,automatic,2019,Delhi,5300000
7981,Mercedes-Benz,C-Class,Progressive C 200,sedan,400,petrol,automatic,2021,Delhi,5150000
7982,Mercedes-Benz,SLK-Class,SLK 350,convertibles,24000,petrol,automatic,2012,Delhi,3200000
7983,Mercedes-Benz,GLS,400 Grand Edition,suv,16002,petrol,automatic,2017,Delhi,7800000
7984,Mercedes-Benz,E-Class,Exclusive E 200 BSIV,sedan,9002,petrol,automatic,2020,Delhi,6500000
7985,Mercedes-Benz,E-Class,Expression E 200 BSIV,sedan,12001,petrol,automatic,2018,Delhi,5200000
7986,Mercedes-Benz,C-Class,Progressive C 200,sedan,15002,petrol,automatic,2020,Delhi,4650000
7987,Mercedes-Benz,C-Class,Progressive C 200,sedan,5600,petrol,automatic,2021,Delhi,5085000
7988,Mercedes-Benz,C-Class,Progressive C 200,sedan,9500,petrol,automatic,2021,Delhi,5085000
7989,Mercedes-Benz,C-Class,Progressive C 200,sedan,9800,petrol,automatic,2021,Delhi,5085000
7990,Mercedes-Benz,C-Class,C 200 BE Classic,sedan,48000,petrol,automatic,2012,Delhi,1050000
7991,Mercedes-Benz,S-Class,S 500 L,sedan,44000,petrol,automatic,2016,Delhi,6990000
7992,Mercedes-Benz,S-Class,S 500 L,sedan,78000,petrol,automatic,2015,Delhi,5800000
7993,Mercedes-Benz,S-Class,S400,sedan,7600,petrol,automatic,2016,Delhi,7900000
7994,Mercedes-Benz,CLA,200 Sport Edition,sedan,29000,petrol,automatic,2016,Delhi,2370000
7995,Mercedes-Benz,E-Class,Exclusive E 200 BSIV,sedan,59200,petrol,automatic,2016,Delhi,2850000
7996,Mercedes-Benz,S-Class,S 300 L,sedan,72000,petrol,automatic,2007,Delhi,595000
7997,Mercedes-Benz,E-Class,E 200 CGI,sedan,56000,petrol,automatic,2017,Delhi,4350000
7998,Mercedes-Benz,Limousine,A 200,sedan,5000,petrol,automatic,2021,Delhi,4400000
7999,Mercedes-Benz,E-Class,E 200 CGI,sedan,45000,petrol,automatic,2013,Delhi,1575000
8000,Mercedes-Benz,GLC,200,suv,16000,petrol,automatic,2020,Delhi,5850000
8001,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,69000,petrol,automatic,2013,Delhi,1450000
8002,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,29000,petrol,automatic,2014,Delhi,1475000
8003,Mercedes-Benz,E-Class,E 200 CGI,sedan,13000,petrol,automatic,2016,Delhi,3400000
8004,Mercedes-Benz,C-Class,C 200 AVANTGARDE,sedan,17000,petrol,automatic,2018,Delhi,3390000
8005,Mercedes-Benz,GLE,43 AMG Coupe,suv,50000,petrol,automatic,2016,Delhi,6500000
8006,Mercedes-Benz,GLS,400 4MATIC,suv,10000,petrol,automatic,2016,Noida,7300000
8007,Mercedes-Benz,C-Class,180 elegance,sedan,135000,petrol,manual,2002,Hyderabad,225000
8008,Mercedes-Benz,C-Class,200 Kompressor,sedan,60000,petrol,manual,2007,Mumbai,600000
8009,Mercedes-Benz,E-Class,E 200 CGI Classic,sedan,47000,petrol,manual,2012,Mumbai,1190000
8010,Mercedes-Benz,E-Class,E 200 CGI Avantgarde,sedan,62500,petrol,manual,2012,Mumbai,1190000
8011,Mercedes-Benz,C-Class,C 200 Kompressor Elegance MT,sedan,65000,petrol,manual,2008,Delhi,350000
8012,MG,Gloster,Sharp 7-Str,suv,28730,diesel,automatic,2021,Mumbai,3875000
8013,MG,Gloster,Savvy 6-Str,suv,30100,diesel,automatic,2021,Mumbai,4025000
8014,MG,Plus,Select Diesel MT 7 STR,suv,11812,diesel,manual,2021,Bangalore,2195000
8015,MG,Plus,Sharp Diesel MT,suv,26073,diesel,manual,2020,Bangalore,2080000
8016,MG,Hector,Sharp Diesel MT,suv,6000,diesel,manual,2020,Bangalore,2045000
8017,MG,Hector,Sharp Diesel MT,suv,29803,diesel,manual,2020,Mumbai,1627000
8018,MG,Hector,Smart Diesel MT,suv,31000,diesel,manual,2019,Mumbai,1650000
8019,MG,Hector,Sharp Diesel MT,suv,10000,diesel,manual,2020,Delhi,1670000
8020,MG,Hector,Sharp Diesel MT,suv,46584,diesel,manual,2020,Delhi,1660134
8021,MG,Plus,Select Diesel MT 7 STR,suv,13501,diesel,manual,2021,Delhi,2025000
8022,MG,Plus,Sharp Diesel MT,suv,10000,diesel,manual,2020,Delhi,1525000
8023,MG,EV,Exclusive,suv,7000,electric,automatic,2021,Mumbai,2525000
8024,MG,EV,Exclusive,suv,5000,electric,automatic,2022,Delhi,2500000
8025,MG,EV,Exclusive,suv,35000,electric,automatic,2020,Delhi,2290000
8026,MG,Hector,Sharp DCT,suv,20333,petrol,automatic,2020,Bangalore,1893000
8027,MG,Hector,Sharp DCT,suv,13165,petrol,automatic,2020,Bangalore,1990000
8028,MG,Hector,Sharp DCT,suv,9274,petrol,automatic,2020,Bangalore,1845000
8029,MG,Hector,Sharp AT BSIV,suv,49703,petrol,automatic,2019,Bangalore,1680000
8030,MG,Hector,Sharp AT BSIV,suv,23432,petrol,automatic,2019,Bangalore,1925000
8031,MG,Plus,Sharp DCT,suv,6663,petrol,automatic,2020,Bangalore,2075000
8032,MG,Hector,Sharp AT BSIV,suv,22000,petrol,automatic,2019,Bangalore,1825000
8033,MG,Hector,Sharp DCT,suv,30000,petrol,automatic,2019,Bangalore,1775000
8034,MG,Astor,Savvy CVT Red,suv,1500,petrol,automatic,2022,Bangalore,2047000
8035,MG,Hector,Sharp CVT,suv,7139,petrol,automatic,2021,Bangalore,2125000
8036,MG,Hector,Sharp DCT,suv,34880,petrol,automatic,2019,Gurgaon,1661000
8037,MG,Hector,Sharp DCT,suv,22000,petrol,automatic,2019,Gurgaon,1775000
8038,MG,Hector,Sharp AT BSIV,suv,14000,petrol,automatic,2021,Gurgaon,1950000
8039,MG,Hector,Sharp DCT,suv,44000,petrol,automatic,2019,Gurgaon,1595000
8040,MG,Plus,Sharp CVT,suv,14000,petrol,automatic,2021,Gurgaon,1975000
8041,MG,Hector,Sharp DCT,suv,18466,petrol,automatic,2019,Hyderabad,1725000
8042,MG,Hector,Sharp DCT,suv,9817,petrol,automatic,2020,Hyderabad,1855000
8043,MG,Hector,Sharp AT BSIV,suv,29131,petrol,automatic,2021,Hyderabad,2030000
8044,MG,Plus,Sharp DCT,suv,8000,petrol,automatic,2021,Mumbai,1992000
8045,MG,Hector,Sharp DCT,suv,19731,petrol,automatic,2019,Mumbai,1622000
8046,MG,Hector,Sharp DCT,suv,38001,petrol,automatic,2019,Mumbai,1695000
8047,MG,Hector,Sharp AT BSIV,suv,6278,petrol,automatic,2020,Mumbai,1825000
8048,MG,Plus,Sharp DCT,suv,4970,petrol,automatic,2020,Mumbai,2045000
8049,MG,Hector,Sharp AT BSIV,suv,29000,petrol,automatic,2020,Mumbai,1745000
8050,MG,Hector,Smart DCT,suv,39000,petrol,automatic,2019,Mumbai,1695000
8051,MG,Hector,Sharp AT BSIV,suv,39000,petrol,automatic,2019,Mumbai,1695000
8052,MG,Hector,Sharp CVT,suv,21619,petrol,automatic,2021,Mumbai,1950000
8053,MG,Hector,Sharp DCT,suv,7000,petrol,automatic,2021,Mumbai,1950000
8054,MG,Hector,Sharp DCT,suv,12000,petrol,automatic,2019,Mumbai,1775000
8055,MG,Plus,Sharp DCT,suv,19500,petrol,automatic,2021,Mumbai,1995000
8056,MG,Hector,Sharp DCT,suv,12000,petrol,automatic,2021,Mumbai,1991000
8057,MG,Hector,Sharp DCT,suv,23416,petrol,automatic,2020,Mumbai,1825000
8058,MG,Hector,Sharp DCT,suv,12242,petrol,automatic,2021,Mumbai,1990000
8059,MG,Hector,Sharp DCT,suv,23000,petrol,automatic,2020,Mumbai,1815000
8060,MG,Hector,Shine CVT,suv,9210,petrol,automatic,2021,Mumbai,1775000
8061,MG,Astor,Savvy CVT Red,suv,5489,petrol,automatic,2022,Mumbai,1850000
8062,MG,Hector,Sharp DCT,suv,23000,petrol,automatic,2019,Mumbai,1725000
8063,MG,Hector,Sharp AT BSIV,suv,26000,petrol,automatic,2019,Mumbai,1750000
8064,MG,Hector,Sharp DCT,suv,13240,petrol,automatic,2019,Mumbai,1525000
8065,MG,Hector,Sharp AT BSIV,suv,36274,petrol,automatic,2019,Mumbai,1750000
8066,MG,Plus,Sharp CVT,suv,9700,petrol,automatic,2021,Mumbai,2200000
8067,MG,Hector,Sharp DCT,suv,7416,petrol,automatic,2019,Delhi,1765000
8068,MG,Hector,Sharp AT BSIV,suv,28596,petrol,automatic,2019,Delhi,1610000
8069,MG,Plus,Sharp CVT,suv,8042,petrol,automatic,2021,Delhi,1940000
8070,MG,Plus,Sharp CVT,suv,17000,petrol,automatic,2021,Delhi,1925000
8071,MG,Hector,Sharp DCT,suv,28000,petrol,automatic,2020,Delhi,1750000
8072,MG,Hector,Sharp DCT,suv,3800,petrol,automatic,2020,Delhi,1995000
8073,MG,Hector,Sharp AT BSIV,suv,30000,petrol,automatic,2020,Delhi,1788000
8074,MG,Hector,Sharp DCT,suv,70000,petrol,automatic,2019,Delhi,1500000
8075,MG,Plus,Sharp CVT,suv,13500,petrol,automatic,2021,Delhi,2080000
8076,MG,Hector,Smart DCT,suv,52000,petrol,automatic,2020,Delhi,1650000
8077,MG,Hector,Sharp DCT,suv,42000,petrol,automatic,2020,Delhi,1775999
8078,MG,Hector,Smart DCT,suv,29000,petrol,automatic,2020,Delhi,1750000
8079,MG,Plus,Smart CVT,suv,20000,petrol,automatic,2020,Delhi,1925000
8080,MG,Hector,Sharp DCT,suv,19003,petrol,automatic,2019,Delhi,1750000
8081,MG,Hector,Sharp AT BSIV,suv,12000,petrol,automatic,2021,Delhi,1949000
8082,MG,Hector,Sharp DCT,suv,5900,petrol,automatic,2020,Delhi,1849000
8083,MG,Hector,Sharp DCT,suv,6500,petrol,automatic,2021,Delhi,1990000
8084,MG,Hector,Sharp DCT,suv,36100,petrol,automatic,2020,Delhi,1790000
8085,MG,Hector,Sharp DCT,suv,22000,petrol,automatic,2020,Delhi,1900000
8086,MG,Hector,Sharp AT BSIV,suv,25000,petrol,automatic,2020,Delhi,1825000
8087,MG,Hector,Sharp AT BSIV,suv,20002,petrol,automatic,2020,Delhi,1950000
8088,MG,Plus,Sharp DCT,suv,35000,petrol,automatic,2021,Delhi,1799000
8089,MG,Hector,Sharp AT BSIV,suv,49000,petrol,automatic,2019,Delhi,1550000
8090,MG,Plus,Sharp DCT,suv,11000,petrol,automatic,2021,Delhi,2100000
8091,MG,Hector,Sharp DCT,suv,22000,petrol,automatic,2020,Delhi,1749000
8092,MG,Hector,Sharp AT BSIV,suv,30000,petrol,automatic,2020,Delhi,1800000
8093,MG,Hector,Sharp DCT,suv,16000,petrol,automatic,2021,Delhi,1991000
8094,MG,Plus,Sharp CVT,suv,13500,petrol,automatic,2021,Noida,2100000
8095,MG,Plus,Sharp CVT,suv,21593,petrol,automatic,2021,Thane,1950000
8096,MG,Hector,Sharp MT,suv,17000,petrol,manual,2020,Bangalore,1395000
8097,MG,Plus,Sharp Hybrid MT,suv,9562,petrol,manual,2021,Bangalore,1980000
8098,MG,Hector,Hybrid Sharp MT,suv,20000,petrol,manual,2020,Gurgaon,1560000
8099,MG,Hector,Super MT,suv,25084,petrol,manual,2020,Mumbai,1270000
8100,MG,Hector,Super MT,suv,17228,petrol,manual,2020,Mumbai,1599000
8101,MG,Hector,Super MT,suv,13000,petrol,manual,2020,Delhi,1450000
8102,MG,Hector,Hybrid Sharp MT BSIV,suv,20000,petrol,manual,2020,Delhi,1725000
8103,MG Motors,Hector,2.0 Sharp,suv,36581,diesel,manual,2020,Bangalore,1848000
8104,MG Motors,Hector,2.0 Sharp,suv,8811,diesel,manual,2020,Bangalore,1805000
8105,MG Motors,Hector,2.0 Sharp,suv,13185,diesel,manual,2020,Bangalore,1822000
8106,MG Motors,Hector,2.0 Sharp Turbo MT Dual Tone,suv,56541,diesel,manual,2020,Hyderabad,1827000
8107,MG Motors,Hector,2.0 Sharp,suv,39719,diesel,manual,2020,Hyderabad,1862000
8108,MG Motors,Astor,Savvy 1.3 Turbo AT S Red,suv,24637,petrol,automatic,2021,Delhi,1775000
8109,MG Motors,Hector,1.5 Sharp DCT AT,suv,52514,petrol,automatic,2020,Mumbai,1670000
8110,MG Motors,Astor,Savvy 1.3 Turbo AT S Red,suv,4144,petrol,automatic,2021,Noida,1889000
8111,MG Motors,Hector,Smart 1.5 Petrol Turbo DCT,suv,36031,petrol,automatic,2020,Noida,1496000
